gadmid,dslr_med,lsl_med,n_seg_ir,var_med
87311,0.03799999039620161,0.4195000231266022,2,0.4575000135228038
87319,0.07949999906122684,0.3645000159740448,2,0.44400001503527164
87325,0.07949999906122684,0.3645000159740448,2,0.44400001503527164
87330,0.07598190672385963,0.3691430700644852,2,0.44512497678834484
87331,0.04983349916556231,0.40316668152809143,3,0.4530001806936537
87333,0.02383332870279749,0.4265833521882693,6,0.4504166808910668
87334,0.020713898599147518,0.43228611604869394,2,0.45300001464784145
87335,0.023166663634280365,0.42766668399175006,3,0.45083334762603045
87337,0.03799999039620161,0.4195000231266022,1,0.4575000135228038
87339,0.07949999906122684,0.3645000159740448,2,0.44400001503527164
87342,0.020713898599147518,0.43228611604869394,2,0.45300001464784145
87351,0.06499999016523361,0.3800000250339508,2,0.4450000151991844
87353,0.07949999906122684,0.3645000159740448,2,0.44400001503527164
87357,0.03799999039620161,0.4195000231266022,2,0.4575000135228038
87369,0.03799999039620161,0.4195000231266022,2,0.4575000135228038
87379,0.01849999837577343,0.4375000149011612,1,0.4560000132769346
87382,0.05697588295573356,0.3916907476484777,3,0.4486666306042113
87384,0.018728336466848683,0.4369716778784992,5,0.4557000143453479
87385,0.06499999016523361,0.3800000250339508,1,0.4450000151991844
87389,0.06499999016523361,0.3800000250339508,1,0.4450000151991844
87390,0.06499999016523361,0.3800000250339508,1,0.4450000151991844
87399,0.06499999016523361,0.3800000250339508,1,0.4450000151991844
87400,0.06499999016523361,0.3800000250339508,1,0.4450000151991844
87402,0.06096382647133414,0.38628611223399667,1,0.4472499387053308
87405,0.048999995924532413,0.4025000184774399,2,0.4515000144019723
87415,0.06499999016523361,0.3800000250339508,2,0.4450000151991844
87420,0.06499999016523361,0.3800000250339508,2,0.4450000151991844
87423,0.05298793944013299,0.39709538306295883,3,0.4500833225030918
87428,0.020713898599147518,0.43228611604869394,3,0.45300001464784145
87430,0.048999995924532413,0.4025000184774399,1,0.4515000144019723
87435,0.018785420989617496,0.4368395936228337,4,0.4556250146124512
87439,0.016666661637524765,0.4418333520491918,3,0.45850001368671656
87442,0.01849999837577343,0.4375000149011612,1,0.4560000132769346
87443,0.05362494893807457,0.39250002801418304,2,0.4461249769522576
87459,0.042249907710915524,0.4050000309944153,2,0.4472499387053308
87474,0.02049999521113932,0.43287501856684685,4,0.45337501377798617
87476,0.03799993480825803,0.4101666957139969,3,0.4481666305222549
87477,0.018833329901099205,0.4361666838328044,3,0.4550000137339036
87488,0.02949998900294304,0.4205000251531601,2,0.45000001415610313
87497,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87498,0.02949998900294304,0.4205000251531601,3,0.45000001415610313
87499,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87504,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87505,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87506,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87507,0.02949998900294304,0.4205000251531601,3,0.45000001415610313
87513,0.02949998900294304,0.4205000251531601,2,0.45000001415610313
87514,0.016499998979270458,0.4410000145435333,2,0.4575000135228038
87517,0.02949998900294304,0.4205000251531601,2,0.45000001415610313
87519,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87523,0.02949998900294304,0.4205000251531601,2,0.45000001415610313
87525,0.016499998979270458,0.4410000145435333,3,0.4575000135228038
87527,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87529,0.020125123642152187,0.43400001525878906,2,0.45412513890094125
87533,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87535,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87536,0.020125117588555452,0.43525002151727676,2,0.4553751391058322
87538,0.02949998900294304,0.4205000251531601,1,0.45000001415610313
87542,0.02949998900294304,0.4205000251531601,3,0.45000001415610313
87549,0.026166656985878944,0.42483335733413696,3,0.4510000143200159
87552,0.02124998578801751,0.4370000287890434,2,0.45825001457706094
87555,0.03050000499933958,0.41600000858306885,1,0.44650001358240843
87560,0.007999982684850693,0.44200003147125244,1,0.45000001415610313
87564,0.016499986872076988,0.44350002706050873,2,0.4600000139325857
87573,0.024499990977346897,0.4270000234246254,2,0.4515000144019723
87574,0.026166656985878944,0.42483335733413696,3,0.4510000143200159
87583,0.016499986872076988,0.44350002706050873,3,0.4600000139325857
87591,0.01831255223031622,0.43937502428889275,4,0.457687576519209
87592,0.019499992951750755,0.4335000216960907,2,0.45300001464784145
87596,0.019499992951750755,0.4335000216960907,2,0.45300001464784145
87603,0.019499992951750755,0.4335000216960907,2,0.45300001464784145
87606,0.019499992951750755,0.4335000216960907,2,0.45300001464784145
87611,0.02399999462068081,0.42900002002716064,1,0.45300001464784145
87615,0.019499992951750755,0.4335000216960907,2,0.45300001464784145
87618,0.015499996021389961,0.4465000182390213,1,0.46200001426041126
87639,0.021856170213222392,0.43664384347349416,2,0.45850001368671656
87640,0.028212344405054823,0.426787668707967,1,0.45500001311302185
87647,0.010500003583729267,0.44600000977516174,2,0.456500013358891
87650,0.010500003583729267,0.44600000977516174,4,0.456500013358891
87652,0.022356167035549768,0.436393846692145,2,0.45875001372769475
87653,0.028212344405054823,0.426787668707967,2,0.45500001311302185
87657,0.028212344405054823,0.426787668707967,2,0.45500001311302185
87663,0.020404107912381415,0.4395959060202043,3,0.4600000139325857
87671,0.028212344405054823,0.426787668707967,3,0.45500001311302185
87684,0.007999982684850693,0.44200003147125244,3,0.45000001415610313
87687,0.007999982684850693,0.44200003147125244,3,0.45000001415610313
87690,-0.0060000065714120865,0.4475000202655792,1,0.44150001369416714
87694,-0.0060000065714120865,0.4475000202655792,1,0.44150001369416714
87695,-0.007230579931405412,0.453355556883663,2,0.4461249769522576
87697,-0.00921108307093399,0.4542110982701184,1,0.4450000151991844
87704,0.022356167035549768,0.436393846692145,2,0.45875001372769475
87706,0.028212344405054823,0.426787668707967,1,0.45500001311302185
87707,0.016499989666044712,0.44600002467632294,1,0.46250001434236765
87708,0.016499989666044712,0.44600002467632294,1,0.46250001434236765
87709,0.02124998578801751,0.4370000287890434,2,0.45825001457706094
87710,0.016499989666044712,0.44600002467632294,2,0.46250001434236765
87711,0.010500003583729267,0.44600000977516174,1,0.456500013358891
87717,0.02599998190999031,0.4280000329017639,1,0.4540000148117542
87722,0.03050000499933958,0.41600000858306885,2,0.44650001358240843
87725,0.028249993454664946,0.4220000207424164,2,0.4502500141970813
87726,0.009625117730116484,0.4462500214576721,2,0.4558751391877886
87730,0.014750244967173809,0.4360000193119049,2,0.4507502642790787
87731,0.028999997302889824,0.42000001668930054,3,0.44900001399219036
87732,0.014750244967173809,0.4360000193119049,2,0.4507502642790787
87737,0.014750244967173809,0.4360000193119049,1,0.4507502642790787
87738,0.014750244967173809,0.4360000193119049,1,0.4507502642790787
87739,0.009625117730116484,0.4427500218153,2,0.45237513954541647
87741,0.020166667488714058,0.428000013033549,3,0.44816668052226305
87743,0.014999998733401299,0.43400001525878906,3,0.44900001399219036
87744,0.009625117730116484,0.4427500218153,2,0.45237513954541647
87750,-0.00600000936537981,0.4635000228881836,1,0.4575000135228038
87754,0.0037873412862425293,0.4427126722961659,1,0.44650001358240843
87755,0.007999982684850693,0.44200003147125244,2,0.45000001415610313
87756,0.0019999854266643524,0.4480000287294388,2,0.45000001415610313
87757,-0.000856332135945298,0.44860634592324466,2,0.4477500137872994
87759,0.0019999854266643524,0.4480000287294388,1,0.45000001415610313
87761,0.009625117730116484,0.4427500218153,2,0.45237513954541647
87764,-0.000750009436160326,0.45650002360343933,2,0.455750014167279
87774,0.009625117730116484,0.4427500218153,2,0.45237513954541647
87777,0.004499990493059158,0.44950002431869507,2,0.4540000148117542
87783,0.014999998733401299,0.43400001525878906,2,0.44900001399219036
87789,0.010333321367700895,0.43933335940043133,3,0.4496666807681322
87792,0.007999982684850693,0.44200003147125244,1,0.45000001415610313
87794,-0.00600000936537981,0.4635000228881836,1,0.4575000135228038
87801,0.007999982684850693,0.44200003147125244,1,0.45000001415610313
87804,0.007999982684850693,0.44200003147125244,2,0.45000001415610313
87810,0.007999982684850693,0.44200003147125244,1,0.45000001415610313
87811,0.007999982684850693,0.44200003147125244,1,0.45000001415610313
87820,0.004999984055757523,0.4450000301003456,2,0.45000001415610313
87822,0.007999982684850693,0.44200003147125244,1,0.45000001415610313
87825,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
87832,-0.005500005558133125,0.4545000195503235,2,0.44900001399219036
87834,0.0019999854266643524,0.4480000287294388,1,0.45000001415610313
87835,0.0019999854266643524,0.4480000287294388,1,0.45000001415610313
87837,0.0019999854266643524,0.4480000287294388,3,0.45000001415610313
87839,0.0019999854266643524,0.4480000287294388,1,0.45000001415610313
87840,0.0019999854266643524,0.4480000287294388,1,0.45000001415610313
87852,0.0019999854266643524,0.4480000287294388,2,0.45000001415610313
87858,0.0019999854266643524,0.4480000287294388,1,0.45000001415610313
87860,0.0019999854266643524,0.4480000287294388,1,0.45000001415610313
87863,0.0019999854266643524,0.4480000287294388,2,0.45000001415610313
87865,-0.005500005558133125,0.4545000195503235,1,0.44900001399219036
87866,-0.0009000394607521223,0.44980002343654635,5,0.4488999839757942
87877,-0.009750002529472113,0.4605000168085098,2,0.4507500142790377
87884,-0.005250076791876834,0.45250001549720764,3,0.4472499387053308
87885,-0.0139999995008111,0.46650001406669617,1,0.45250001456588507
87898,-0.0139999995008111,0.46650001406669617,2,0.45250001456588507
87902,-0.010000003036111593,0.4570000171661377,2,0.4470000141300261
87905,-0.010000003036111593,0.4570000171661377,2,0.4470000141300261
87906,-0.005250076791876834,0.45250001549720764,2,0.4472499387053308
87909,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87910,-0.01250000111758709,0.4480000138282776,1,0.4355000127106905
87911,-0.02350001409649849,0.4735000282526016,2,0.45000001415610313
87912,-0.026250007562339306,0.4792500212788582,2,0.4530000137165189
87919,-0.00921108307093399,0.4542110982701184,1,0.4450000151991844
87921,-0.01260000504553318,0.46170001924037934,5,0.4491000141948462
87922,-0.00921108307093399,0.4542110982701184,3,0.4450000151991844
87923,-0.00921108307093399,0.4542110982701184,3,0.4450000151991844
87927,-0.00921108307093399,0.4542110982701184,2,0.4450000151991844
87928,-0.00921108307093399,0.4542110982701184,2,0.4450000151991844
87929,-0.0060000065714120865,0.4475000202655792,1,0.44150001369416714
87930,-0.014750010333955288,0.4605000242590904,2,0.44575001392513514
87931,-0.0139999995008111,0.46650001406669617,1,0.45250001456588507
87934,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87935,-0.00921108307093399,0.4542110982701184,2,0.4450000151991844
87938,-0.00921108307093399,0.4542110982701184,1,0.4450000151991844
87939,-0.00921108307093399,0.4542110982701184,1,0.4450000151991844
87943,-0.00921108307093399,0.4542110982701184,1,0.4450000151991844
87946,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87948,-0.0139999995008111,0.46650001406669617,1,0.45250001456588507
87949,-0.00921108307093399,0.4542110982701184,1,0.4450000151991844
87953,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87955,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87960,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87961,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87962,-0.01250000111758709,0.4480000138282776,1,0.4355000127106905
87963,-0.01250000111758709,0.4480000138282776,1,0.4355000127106905
87964,-0.01250000111758709,0.4480000138282776,2,0.4355000127106905
87966,-0.02350001409649849,0.4735000282526016,2,0.45000001415610313
87967,-0.01085554209426054,0.451105556049198,2,0.44025001395493746
87968,-0.02350001409649849,0.4735000282526016,2,0.45000001415610313
87973,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87979,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87980,-0.018355544254928913,0.45560555771812805,2,0.43725001346319914
87981,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87983,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87985,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87988,-0.024211087392270736,0.4632111016079785,1,0.4390000142157078
87989,-0.02350001409649849,0.4735000282526016,2,0.45000001415610313
87992,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87993,-0.024211087392270736,0.4632111016079785,1,0.4390000142157078
87995,-0.026250007562339306,0.4792500212788582,2,0.4530000137165189
87996,-0.02350001409649849,0.4735000282526016,1,0.45000001415610313
87997,-0.02716667205095291,0.4811666856209437,3,0.4540000135699908
88000,-0.02410555031970152,0.464355564274639,2,0.44025001395493746
88001,-0.029000001028180122,0.48500001430511475,1,0.4560000132769346
88002,-0.029000001028180122,0.48500001430511475,2,0.4560000132769346
88003,-0.029000001028180122,0.48500001430511475,2,0.4560000132769346
88004,-0.029000001028180122,0.48500001430511475,2,0.4560000132769346
88005,-0.024211087392270736,0.4632111016079785,2,0.4390000142157078
88007,-0.027125044274446508,0.4787500202655792,2,0.4516249759911327
88008,-0.024211087392270736,0.4632111016079785,3,0.4390000142157078
88010,-0.027125044274446508,0.4787500202655792,2,0.4516249759911327
88011,-0.029000001028180122,0.48500001430511475,1,0.4560000132769346
88012,-0.029000001028180122,0.48500001430511475,1,0.4560000132769346
88013,-0.028333393255031297,0.47850002348423004,3,0.4501666302291987
88015,-0.029875046122190496,0.4815000221133232,2,0.4516249759911327
88016,-0.0240000132471323,0.46550002694129944,1,0.44150001369416714
88017,-0.030000001812974613,0.47716668248176575,3,0.4471666806687911
88019,-0.0345000047236681,0.4905000180006027,2,0.4560000132769346
88020,-0.0345000047236681,0.4905000180006027,1,0.4560000132769346
88021,-0.0345000047236681,0.4905000180006027,2,0.4560000132769346
88022,-0.03299999609589577,0.4830000102519989,2,0.45000001415610313
88023,-0.0345000047236681,0.4905000180006027,1,0.4560000132769346
88024,-0.03299999609589577,0.4830000102519989,3,0.45000001415610313
88025,-0.029000001028180122,0.48500001430511475,1,0.4560000132769346
88026,-0.03375000040978193,0.4867500141263008,2,0.4530000137165189
88035,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88051,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88054,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88055,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88057,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88058,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88063,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88065,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88071,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88074,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88081,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88082,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88083,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88088,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88091,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88092,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88097,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88099,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88101,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88102,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88104,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88106,0.02050000336021185,0.4320000112056732,1,0.45250001456588507
88111,-0.028607156659875597,0.500500028686864,14,0.47189287202698843
88112,-0.03708334810410937,0.5115833630164465,6,0.4745000149123371
88114,-0.0475000087171793,0.5005000233650208,1,0.45300001464784145
88116,-0.03193751256912947,0.4078125189989805,8,0.37587500642985106
88117,-0.0475000087171793,0.5005000233650208,2,0.45300001464784145
88118,-0.04925000108778477,0.5022500157356262,2,0.45300001464784145
88119,-0.050999993458390236,0.5040000081062317,1,0.45300001464784145
88120,-0.0475000087171793,0.5005000233650208,2,0.45300001464784145
88122,-0.050999993458390236,0.5040000081062317,1,0.45300001464784145
88124,-0.0337500125169754,0.4725000262260437,2,0.4387500137090683
88125,-0.04700001422315836,0.5076250284910202,4,0.46062501426786184
88126,-0.034500010311603546,0.4715000241994858,1,0.43700001388788223
88127,-0.04000002145767212,0.4880000352859497,1,0.4480000138282776
88128,-0.041999983601272106,0.5139999985694885,3,0.4720000149682164
88129,-0.04900000058114529,0.4960000142455101,2,0.4470000136643648
88130,-0.03846749725602572,0.4865925111047924,4,0.4481250138487667
88131,-0.04450003057718277,0.5035000443458557,2,0.45900001376867294
88133,-0.04400003328919411,0.5010000467300415,3,0.4570000134408474
88134,-0.042000019922852516,0.49500003457069397,2,0.45300001464784145
88135,-0.046500006690621376,0.49950002133846283,2,0.45300001464784145
88136,-0.04125001281499863,0.500500027090311,4,0.4592500142753124
88137,-0.042500000447034836,0.49650001525878906,2,0.4540000148117542
88138,-0.04355555658953057,0.5106111268202463,9,0.46705557023071576
88139,-0.04150001332163811,0.5025000274181366,3,0.4610000140964985
88140,-0.03425000514835119,0.4892500191926956,2,0.4550000140443444
88141,-0.03500001318752766,0.484000027179718,1,0.44900001399219036
88142,-0.033666677152117096,0.4803333580493927,3,0.4466666808972756
88143,-0.03500000573694706,0.4765000194311142,1,0.44150001369416714
88144,-0.03950001858174801,0.4878333657979965,3,0.4483333472162485
88145,-0.04183334003513058,0.4925833543141683,12,0.4507500142790377
88146,-0.04677778606613477,0.48761113319132066,9,0.4408333471251859
88147,-0.0455000065267086,0.4845000207424164,5,0.4390000142157078
88148,-0.04150000214576721,0.49650001525878906,2,0.45500001311302185
88149,-0.04277273081243038,0.4945000179789283,11,0.4517272871664979
88150,-0.04039813657719643,0.4885231504259631,8,0.4481250138487667
88151,-0.04170947366356792,0.5017094875961536,1,0.4600000139325857
88155,-0.034333340202768646,0.47716668744881946,3,0.44283334724605083
88156,-0.03950001299381256,0.48750002682209015,2,0.4480000138282776
88158,-0.036000012420117855,0.48750002682209015,3,0.4515000144019723
88159,-0.04000001191161573,0.48687502555549145,8,0.4468750136438757
88161,-0.03840000256896019,0.48600001633167267,5,0.44760001376271247
88162,-0.03750000195577741,0.48375001549720764,2,0.44625001354143023
88164,-0.03940000776201487,0.48856668869654335,15,0.4491666809345285
88165,-0.03500000573694706,0.4765000194311142,1,0.44150001369416714
88167,-0.03500000573694706,0.4765000194311142,1,0.44150001369416714
88168,-0.034750014543533325,0.4842500289281209,6,0.4495000143845876
88169,-0.03425001027062535,0.47325002402067184,4,0.4390000137500465
88170,-0.03600001707673073,0.4700000286102295,2,0.43400001153349876
88171,-0.04425003193318844,0.5022500455379486,4,0.45800001360476017
88173,-0.04400003328919411,0.5010000467300415,2,0.4570000134408474
88174,-0.04170947366356792,0.5017094875961536,2,0.4600000139325857
88179,-0.04300000481307507,0.4948000192642212,5,0.4518000144511461
88180,-0.04000000702217221,0.5145000219345093,3,0.47450001491233706
88181,-0.03931251450558193,0.5113125294446945,8,0.4720000149391126
88182,-0.03818752022925764,0.495875034481287,8,0.45768751425202936
88183,-0.045777774726351105,0.5088889002799988,9,0.4631111255536477
88184,-0.042916675796732306,0.5103333567579588,12,0.46741668096122646
88185,-0.04539071031781257,0.5097240582595268,27,0.46433334794171427
88186,-0.0340000088326633,0.476250022649765,4,0.4422500138171017
88189,-0.041499999759253114,0.5173750147223473,4,0.47587501496309415
88190,-0.036000010557472706,0.4935000240802765,1,0.4575000135228038
88191,-0.04000001214444637,0.49800002574920654,2,0.45800001360476017
88192,-0.037000011187046766,0.4957500249147415,2,0.45875001372769475
88193,-0.04074998898431659,0.507250003516674,8,0.46650001453235745
88194,-0.036000010557472706,0.4935000240802765,1,0.4575000135228038
88195,-0.03800001181662083,0.49800002574920654,2,0.4600000139325857
88196,-0.04400001373142004,0.5025000274181366,1,0.45850001368671656
88197,-0.036000010557472706,0.4935000240802765,2,0.4575000135228038
88198,-0.03931251683388837,0.5166250318288803,8,0.47731251499499194
88199,-0.03825001616496593,0.5172500312328339,2,0.47900001506786793
88200,-0.0355000039562583,0.5055000185966492,2,0.4700000146403909
88201,-0.03514287248253822,0.46400002922330585,7,0.42885715674076763
88202,-0.03600001707673073,0.4700000286102295,1,0.43400001153349876
88203,-0.03300000634044409,0.4845000207424164,3,0.4515000144019723
88204,-0.033666674668590225,0.4778333554665248,3,0.44416668079793453
88205,-0.03592857319329466,0.5043571591377258,7,0.46842858594443115
88206,-0.035500005508462586,0.5038333535194397,3,0.4683333480109771
88207,-0.034750014543533325,0.49775002896785736,4,0.46300001442432404
88208,-0.033800012245774266,0.48680002689361573,5,0.45300001464784145
88209,-0.03350001201033592,0.48750002682209015,1,0.4540000148117542
88210,-0.036624996457248926,0.5015000104904175,4,0.46487501403316855
88211,-0.03470001295208931,0.48470002710819243,5,0.45000001415610313
88212,-0.03366668149828911,0.49000002940495807,3,0.45633334790666896
88214,-0.0355000039562583,0.49400001764297485,3,0.45850001368671656
88216,-0.03500001579523086,0.46510002911090853,10,0.43010001331567765
88217,-0.03450001124292612,0.4715000241994858,4,0.43700001295655966
88218,-0.03893752047574378,0.4995000157505274,8,0.4605624952747836
88219,-0.03956251114141196,0.48475002497434616,8,0.4451875138329342
88221,-0.03730001077055931,0.4741000235080719,5,0.43680001273751257
88222,-0.03700001245098455,0.4892143117530005,7,0.45221429930201595
88223,-0.033000013791024685,0.4751666933298111,3,0.4421666795387864
88224,-0.03950001439079642,0.49025002866983414,2,0.4507500142790377
88225,-0.040187508100643754,0.4884375222027302,8,0.4482500141020864
88226,-0.044538469841847055,0.48192309874754685,13,0.4373846289056998
88227,-0.04010001122951508,0.49420002549886705,10,0.454100014269352
88228,-0.0325000174343586,0.47450003027915955,2,0.44200001284480095
88229,-0.03964286683393376,0.48771430977753233,7,0.4480714429435986
88230,-0.04650001204572618,0.5187500268220901,2,0.47225001477636397
88231,-0.03795665585547692,0.48612333637773997,3,0.44816668052226305
88232,-0.0346000149846077,0.4802000284194946,5,0.4456000134348869
88233,-0.03916668053716421,0.4893333613872528,3,0.4501666808500886
88234,-0.03950001299381256,0.48750002682209015,1,0.4480000138282776
88236,-0.04519232967868447,0.5178077289691339,13,0.4726153992904494
88237,-0.04424974793987346,0.5360000133514404,5,0.49175026541156697
88238,-0.04616667237132788,0.526166687409083,3,0.48000001503775513
88243,-0.038653818971334165,0.49657694880778974,13,0.45792312983645556
88244,-0.03866667610903581,0.4843333562215169,6,0.4456666801124811
88245,-0.04100000613834709,0.5215000212192535,3,0.48050001508090645
88246,-0.050833337008953094,0.497500017285347,3,0.4466666802763939
88247,-0.03618744855385739,0.4920000247657299,4,0.45581257621187254
88248,-0.034500017296522856,0.48775003105401993,2,0.45325001375749707
88250,-0.03537500859238207,0.4907500222325325,4,0.45537501364015043
88251,-0.03533334486807386,0.491083358724912,6,0.4557500138568381
88252,-0.04150000214576721,0.49650001525878906,3,0.45500001311302185
88253,-0.04550003074109554,0.51500004529953,2,0.4695000145584345
88254,-0.03650001436471939,0.4725000262260437,1,0.4360000118613243
88255,-0.042285713234118054,0.49800001297678265,7,0.4557142997426646
88256,-0.042061667528251835,0.4897283479685585,3,0.44766668044030666
88257,-0.04550003074109554,0.51500004529953,4,0.4695000145584345
88259,-0.045955390205979274,0.5022887368708848,3,0.45633334666490555
88260,-0.042888890124029584,0.4964444604184892,9,0.45355557029445964
88261,-0.0458571511719908,0.4835714506251471,7,0.4377142994531563
88262,-0.04016666921476523,0.4948333501815796,3,0.45466668096681434
88263,-0.04216667637228966,0.4955000231663386,3,0.45333334679404896
88264,-0.04550002422183752,0.5155000388622284,1,0.4700000146403909
88265,-0.04299998376518488,0.5139999985694885,1,0.47100001480430365
88266,-0.04366667289286852,0.515333354473114,3,0.4716666815802455
88267,-0.038166684564203024,0.5175000329812368,3,0.4793333484170338
88268,-0.03775002062320709,0.5157500356435776,2,0.4780000150203705
88269,-0.042900007404387,0.5131000220775604,5,0.47020001467317346
88270,-0.049333345558908254,0.49283335937394035,9,0.4435000138150321
88271,-0.043500009924173355,0.5005000233650208,2,0.4570000134408474
88272,-0.04375000821892172,0.5020625218749046,8,0.4583125136559829
88273,-0.03834249863252048,0.4853425122968853,2,0.4470000136643648
88274,-0.03668497580736885,0.4826849893078209,1,0.44600001350045204
88276,-0.050999999046325684,0.49900001287460327,2,0.4480000138282776
88277,-0.042000011540949345,0.4945000261068344,2,0.45250001456588507
88278,-0.050042697707191386,0.49210521091148285,8,0.44206251320429146
88279,-0.042953923131898,0.4979539376419037,4,0.4550000145100057
88280,-0.04850001260638237,0.4865000247955322,2,0.43800001218914986
88281,-0.040500013157725334,0.48750002682209015,1,0.4470000136643648
88283,-0.04050001502037048,0.48850002884864807,2,0.4480000138282776
88284,-0.03850001282989979,0.48750002682209015,1,0.44900001399219036
88285,-0.03816667530271742,0.49427780012289685,9,0.45611112482017946
88286,-0.04305554926395416,0.5007222294807434,9,0.45766668021678925
88287,-0.03991667476172248,0.4828333556652069,6,0.4429166809034844
88288,-0.03400000720284879,0.48125002160668373,4,0.44725001440383494
88289,-0.04616667920102676,0.5133333603541056,3,0.46716668115307886
88291,-0.0455000065267086,0.4845000207424164,1,0.4390000142157078
88292,-0.03475001081824303,0.4827500246465206,4,0.4480000138282776
88293,-0.03699999675154686,0.4830000102519989,2,0.44600001350045204
88294,-0.0437142922143851,0.5071428780044828,14,0.46342858579009766
88296,-0.03925000689923763,0.4867500215768814,2,0.4475000146776438
88297,-0.04616667454441389,0.48483335475126904,3,0.4386666802068552
88298,-0.036000012420117855,0.48750002682209015,1,0.4515000144019723
88299,-0.03800000064074993,0.48500001430511475,1,0.4470000136643648
88300,-0.03300000913441181,0.47850002348423004,2,0.44550001434981823
88301,-0.04700001080830892,0.48616669078667957,3,0.43916667997837067
88304,-0.038000007160007954,0.4845000207424164,1,0.44650001358240843
88306,-0.03450001077726483,0.4830000251531601,2,0.44850001437589526
88307,-0.04000000935047865,0.48850002388159436,3,0.4485000145311157
88309,-0.043587006598114986,0.4926870206066966,10,0.4491000140085816
88310,-0.04150000959634781,0.4780000224709511,2,0.43650001287460327
88311,-0.0431250084657222,0.49750002287328243,8,0.45437501440756023
88313,-0.04965779152326327,0.49153280458040577,4,0.4418750130571425
88314,-0.0459879173455493,0.5024165021213037,7,0.45642858477575443
88315,-0.04275000700727105,0.4960000216960907,8,0.45325001468881965
88316,-0.04750001057982445,0.4855000227689743,1,0.43800001218914986
88317,-0.04800001159310341,0.48600002378225327,2,0.43800001218914986
88318,-0.03900000639259815,0.4880000203847885,3,0.44900001399219036
88319,-0.0409999955445528,0.49000000953674316,1,0.44900001399219036
88321,-0.04750001057982445,0.4855000227689743,1,0.43800001218914986
88322,-0.0383333396166563,0.4853333532810211,3,0.4470000136643648
88323,-0.039000008876125015,0.4866666893164317,3,0.44766668044030666
88324,-0.0383333396166563,0.4853333532810211,3,0.4470000136643648
88325,-0.04800001159310341,0.48600002378225327,2,0.43800001218914986
88326,-0.03407143322484834,0.4845000186136791,7,0.45042858538883074
88327,-0.03950000833719969,0.48900002241134644,2,0.44950001407414675
88328,-0.039500005543231964,0.49150002002716064,1,0.4520000144839287
88329,-0.03950000833719969,0.48900002241134644,2,0.44950001407414675
88330,-0.04800001159310341,0.48600002378225327,2,0.43800001218914986
88331,-0.03733333355436722,0.48350001374880475,3,0.4461666801944375
88332,-0.037499998696148396,0.4840000122785568,2,0.44650001358240843
88333,-0.039900007843971255,0.48790002167224883,5,0.4480000138282776
88334,-0.040000008419156075,0.4828333556652069,6,0.44283334724605083
88335,-0.038166667645176254,0.48650001486142475,3,0.4483333472162485
88336,-0.04750001057982445,0.4855000227689743,1,0.43800001218914986
88337,-0.04921038591116722,0.4912103987559682,5,0.442000012844801
88338,-0.048980198115110674,0.48835521076247124,4,0.43937501264736056
